+----------+----------------+-------------------------------------------------------+-------------------+--------------+------------------+-------------+--------------------+----------------+--------------------+-------------+----------+--------------------+
| page_id  | page_namespace | page_title                                            | page_restrictions | page_counter | page_is_redirect | page_is_new | page_random        | page_touched   | page_links_updated | page_latest | page_len | page_content_model |
| 21463917 |              1 | Q317086                                               |                   |            0 |                0 |           1 |       0.4742904751 | 20150507125324 | 20150507125322     |   214700588 |      213 | wikitext           |
| 21363066 |              1 | Q317201                                               |                   |            0 |                0 |           1 |     0.126764703913 | 20150406125141 | 20150406125118     |   209095069 |      216 | wikitext           |
| 20971055 |              1 | Q317347                                               |                   |            0 |                0 |           1 |     0.033132841406 | 20150404130948 | 20150404131002     |   199897354 |      214 | wikitext           |
| 26019211 |              1 | Q3173857                                              |                   |            0 |                0 |           1 |      0.89092036304 | 20160506071042 | 20160506071042     |   332531860 |      180 | wikitext           |
| 28734255 |              1 | Q317386                                               |                   |            0 |                0 |           1 |     0.661724979438 | 20160905200052 | 20160905200053     |   373768384 |      217 | wikitext           |
| 18875056 |              1 | Q3174248                                              |                   |            0 |                0 |           1 |     0.118897595131 | 20150222182429 | 20140623145824     |   139945907 |      297 | wikitext           |
| 20970340 |              1 | Q317532                                               |                   |            0 |                0 |           1 |     0.354944228395 | 20151013125322 | 20150404130957     |   199870338 |      220 | wikitext           |
| 20970143 |              1 | Q317536                                               |                   |            0 |                0 |           1 |     0.995233417457 | 20150404130948 | 20150404130952     |   199862975 |      219 | wikitext           |
| 17525340 |              1 | Q3175568                                              |                   |            0 |                0 |           1 |     0.414739122166 | 20140306113322 | 20140306113322     |   114340645 |      318 | wikitext           |
| 21368973 |              1 | Q31760                                                |                   |            0 |                0 |           1 |     0.956199487893 | 20150407081911 | 20150407081911     |   209313191 |      214 | wikitext           |
| 20974900 |              1 | Q3177055                                              |                   |            0 |                0 |           1 |     0.734009077574 | 20160524000736 | 20150404131016     |   200315497 |      207 | wikitext           |
| 20974873 |              1 | Q3177131                                              |                   |            0 |                0 |           1 |      0.11964646384 | 20160524000736 | 20150404131016     |   200312029 |      206 | wikitext           |
| 20974889 |              1 | Q3177363                                              |                   |            0 |                0 |           1 |     0.639626208844 | 20160524000736 | 20150404131015     |   200314135 |      211 | wikitext           |
| 21724454 |              1 | Q317899                                               |                   |            0 |                0 |           1 |     0.294560788748 | 20150713164411 | 20150607163317     |   221526309 |      739 | wikitext           |
| 20970231 |              1 | Q31792                                                |                   |            0 |                0 |           1 |     0.169711184962 | 20160518174653 | 20150404130953     |   199866729 |      217 | wikitext           |
| 20970293 |              1 | Q3179533                                              |                   |            0 |                0 |           1 |     0.813451659636 | 20150404130948 | 20150404130955     |   199869081 |      214 | wikitext           |
| 21463901 |              1 | Q3179565                                              |                   |            0 |                0 |           1 |     0.468224215676 | 20160909143934 | 20150507124509     |   214699829 |      200 | wikitext           |
| 19019674 |              1 | Q318                                                  |                   |            0 |                0 |           1 |     0.013770671269 | 20160920155345 | 20160901132628     |   147649359 |       22 | wikitext           |
| 19019711 |              1 | Q318/class                                            |                   |            0 |                0 |           0 |     0.928335858263 | 20160920155345 | 20160901132634     |   147650240 |      535 | wikitext           |
| 21360806 |              1 | Q3181579                                              |                   |            0 |                0 |           1 |     0.193602388676 | 20150405120153 | 20150405120153     |   208911395 |      199 | wikitext           |
| 16902325 |              1 | Q3182040                                              |                   |            0 |                0 |           1 |     0.572270871286 | 20150717072517 | NULL               |    90366655 |       40 | wikitext           |
| 16298287 |              1 | Q3183                                                 |                   |            0 |                0 |           0 |     0.427313249059 | 20160919210048 | 20160907141406     |   106775435 |     2909 | wikitext           |
| 20970429 |              1 | Q318383                                               |                   |            0 |                0 |           1 |     0.614128902226 | 20150404130948 | 20150404130957     |   199876010 |      222 | wikitext           |
| 20970329 |              1 | Q318416                                               |                   |            0 |                0 |           1 |     0.150921058601 | 20151013125322 | 20150404130955     |   199870103 |      217 | wikitext           |
| 20978293 |              1 | Q318456                                               |                   |            0 |                0 |           1 |     0.526411303354 | 20150404130948 | 20150404131025     |   200596180 |      217 | wikitext           |
|  5211701 |              1 | Q318487                                               |                   |            0 |                0 |           1 |      0.74563560159 | 20130227095658 | NULL               |     7972344 |     1301 | wikitext           |
| 18749751 |              1 | Q3184966                                              |                   |            0 |                0 |           1 |     0.831678816169 | 20140610160801 | 20140610160801     |   137290796 |      601 | wikitext           |
| 20971450 |              1 | Q318553                                               |                   |            0 |                0 |           1 |      0.92827200877 | 20151013175535 | 20150404131004     |   199904870 |      219 | wikitext           |
| 23550402 |              1 | Q3186974                                              |                   |            0 |                0 |           0 |     0.779462158044 | 20160309105935 | 20160309110559     |   275657043 |      791 | wikitext           |
| 21449483 |              1 | Q3187323                                              |                   |            0 |                0 |           1 |     0.699239098903 | 20150502120344 | 20150502120344     |   213983976 |      198 | wikitext           |
| 21448830 |              1 | Q318757                                               |                   |            0 |                0 |           1 |     0.907174959733 | 20150502054506 | 20150502054506     |   213916053 |      216 | wikitext           |
|  9650735 |              1 | Q3189129                                              |                   |            0 |                0 |           0 |     0.882464289669 | 20160606200326 | 20160606200348     |    19228111 |      308 | wikitext           |
| 21443634 |              1 | Q3189956                                              |                   |            0 |                0 |           1 |      0.64286883787 | 20150430133910 | 20150430133910     |   213586364 |      198 | wikitext           |
| 21427992 |              1 | Q3189978                                              |                   |            0 |                0 |           1 |     0.287486760974 | 20150422091246 | 20150422091246     |   212254041 |      198 | wikitext           |
| 23331251 |              1 | Q31920                                                |                   |            0 |                0 |           1 |     0.732962964019 | 20160917033259 | 20160902105054     |   266645242 |       22 | wikitext           |
| 22703924 |              1 | Q319255                                               |                   |            0 |                0 |           0 |     0.876467366463 | 20160508134926 | 20150830210442     |   246684112 |      655 | wikitext           |
| 21363214 |              1 | Q319368                                               |                   |            0 |                0 |           1 |     0.588572117663 | 20150406133230 | 20150406133156     |   209104231 |      217 | wikitext           |
|  7392700 |              1 | Q3195381                                              |                   |            0 |                0 |           1 |      0.14592558014 | 20130317025831 | NULL               |    12880032 |      137 | wikitext           |
| 16721600 |              1 | Q3195781                                              |                   |            0 |                0 |           1 |     0.952626979657 | 20131008101605 | NULL               |    75584789 |      315 | wikitext           |
| 24687754 |              1 | Q319603                                               |                   |            0 |                0 |           1 |     0.714441923724 | 20160205193622 | 20160205193626     |   301045863 |      441 | wikitext           |
| 21448898 |              1 | Q31986                                                |                   |            0 |                0 |           1 |      0.70183464066 | 20150502070324 | 20150502070252     |   213937746 |      212 | wikitext           |
| 13018138 |              1 | Q320055                                               |                   |            0 |                0 |           0 |     0.215448600635 | 20130425102025 | NULL               |    30911669 |      279 | wikitext           |
| 12641056 |              1 | Q3201483                                              |                   |            0 |                0 |           0 |     0.898933403923 | 20130826224217 | NULL               |    67017549 |      153 | wikitext           |
| 21402338 |              1 | Q3205416                                              |                   |            0 |                0 |           1 |     0.080696652122 | 20151027090205 | 20150413234041     |   210684994 |      479 | wikitext           |
| 21726575 |              1 | Q320599                                               |                   |            0 |                0 |           1 |     0.522436106522 | 20160920121616 | 20160820112715     |   221645099 |      458 | wikitext           |
| 16110270 |              1 | Q32069                                                |                   |            0 |                0 |           1 |      0.70560465806 | 20130803080431 | NULL               |    63343430 |      273 | wikitext           |
| 23330104 |              1 | Q320809                                               |                   |            0 |                0 |           1 |     0.082445525931 | 20160920113737 | 20160914211553     |   266587334 |       22 | wikitext           |
| 17548286 |              1 | Q3208713                                              |                   |            0 |                0 |           1 |     0.823166598582 | 20140311070714 | 20140311070714     |   115543493 |       49 | wikitext           |
| 20970484 |              1 | Q3209607                                              |                   |            0 |                0 |           1 |     0.333879160334 | 20150404130948 | 20150404130957     |   199878697 |      217 | wikitext           |
|    28621 |              1 | Q321                                                  |                   |            0 |                0 |           0 | 0.8179213115110001 | 20121211173427 | NULL               |      508782 |      378 | wikitext           |
| 19814660 |              1 | Q321022                                               |                   |            0 |                0 |           1 |     0.670111458403 | 20160204171626 | 20160204191818     |   164113469 |       41 | wikitext           |
| 20969753 |              1 | Q321321                                               |                   |            0 |                0 |           1 |      0.89058127543 | 20150404130948 | 20150404130950     |   199856768 |      218 | wikitext           |
| 20969830 |              1 | Q321330                                               |                   |            0 |                0 |           1 |     0.022117788848 | 20150404130948 | 20150404130950     |   199858480 |      222 | wikitext           |
| 26026148 |              1 | Q321506                                               |                   |            0 |                0 |           1 |     0.252643925709 | 20160507075709 | 20160507075709     |   333113024 |      200 | wikitext           |
| 23330094 |              1 | Q3215290                                              |                   |            0 |                0 |           1 |     0.849669837491 | 20160920113737 | 20160901132557     |   266586155 |       22 | wikitext           |
| 20968638 |              1 | Q321552                                               |                   |            0 |                0 |           1 |     0.408592339158 | 20150404130948 | 20150404130949     |   199779366 |      219 | wikitext           |
| 15195766 |              1 | Q3220209                                              |                   |            0 |                0 |           0 |     0.834489772491 | 20130621171144 | NULL               |    51850397 |       78 | wikitext           |
| 23805778 |              1 | Q322514                                               |                   |            0 |                0 |           1 |     0.226631790054 | 20151218083714 | 20151218083714     |   284246351 |       95 | wikitext           |
| 21567650 |              1 | Q322576                                               |                   |            0 |                0 |           0 |      0.89846835735 | 20150516184343 | 20150516184336     |   215967009 |     1212 | wikitext           |
| 20221847 |              1 | Q3228127                                              |                   |            0 |                0 |           1 |     0.930196462981 | 20150222182429 | 20141229031710     |   184445730 |      260 | wikitext           |
| 24984741 |              1 | Q3229635                                              |                   |            0 |                0 |           1 |     0.617473448908 | 20160228082214 | 20160228082214     |   308018204 |      174 | wikitext           |
| 20051129 |              1 | Q3229989                                              |                   |            0 |                0 |           0 |     0.092913461673 | 20141109074212 | 20141109074212     |   172305322 |     1041 | wikitext           |
| 23856793 |              1 | Q323                                                  |                   |            0 |                0 |           1 |     0.629194166916 | 20151223085630 | 20151223085630     |   285243760 |      293 | wikitext           |
|  8149152 |              1 | Q3230                                                 |                   |            0 |                0 |           1 |     0.758426131789 | 20160606200326 | 20160606200346     |    14812844 |      159 | wikitext           |
|  3086131 |              1 | Q3231536                                              |                   |            0 |                0 |           1 |     0.044422096137 | 20130810102808 | NULL               |     4507358 |      227 | wikitext           |
| 20070341 |              1 | Q3231600                                              |                   |            0 |                0 |           0 |     0.371356076754 | 20160804000550 | 20160804000915     |   173928213 |     1123 | wikitext           |
|  3086073 |              1 | Q3232501                                              |                   |            0 |                0 |           1 | 0.8495748610310001 | 20130810102808 | NULL               |     4507278 |      224 | wikitext           |
| 18569529 |              1 | Q3233739                                              |                   |            0 |                0 |           1 |     0.893792422435 | 20150512092747 | 20140528010626     |   134192790 |      222 | wikitext           |
|   129801 |              1 | Q32341                                                |                   |            0 |                0 |           1 |     0.356819748369 | 20121125214417 | NULL               |      599945 |      162 | wikitext           |
|  9227067 |              1 | Q3236831                                              |                   |            0 |                0 |           1 |     0.076262863599 | 20130401115001 | NULL               |    18064782 |      102 | wikitext           |
| 15190375 |              1 | Q3237044                                              |                   |            0 |                0 |           1 |     0.321875871424 | 20130620171725 | NULL               |    51668242 |       31 | wikitext           |
| 12222756 |              1 | Q3237799                                              |                   |            0 |                0 |           1 |     0.793934646276 | 20130414230953 | NULL               |    25231345 |      209 | wikitext           |
| 13020096 |              1 | Q3237993                                              |                   |            0 |                0 |           1 |       0.6001200321 | 20160606200326 | 20160606200349     |    30946037 |      297 | wikitext           |
| 23226082 |              1 | Q3238833                                              |                   |            0 |                0 |           1 |     0.245312524332 | 20151023175103 | 20151023175106     |   261582662 |      459 | wikitext           |
| 25678705 |              1 | Q324233                                               |                   |            0 |                0 |           1 |     0.212919392495 | 20160921090031 | 20160921090044     |   317529957 |       22 | wikitext           |
| 21422471 |              1 | Q3243182                                              |                   |            0 |                0 |           1 |     0.031791795347 | 20150420145011 | 20150420145010     |   211901516 |      199 | wikitext           |
| 21357120 |              1 | Q3243225                                              |                   |            0 |                0 |           1 |     0.573297494211 | 20150404140446 | 20150404140446     |   208774749 |      199 | wikitext           |
| 21362263 |              1 | Q3243233                                              |                   |            0 |                0 |           1 |     0.049292715708 | 20150406075946 | 20150406075946     |   209048815 |      197 | wikitext           |
| 21361041 |              1 | Q3243237                                              |                   |            0 |                0 |           1 |     0.847467268845 | 20150405133105 | 20150405133104     |   208921666 |      197 | wikitext           |
| 21362369 |              1 | Q3243242                                              |                   |            0 |                0 |           1 |     0.712339396243 | 20150406082223 | 20150406082222     |   209052377 |      197 | wikitext           |
| 21356796 |              1 | Q3243245                                              |                   |            0 |                0 |           1 |     0.159997593308 | 20150404130948 | 20150404131102     |   208764120 |      200 | wikitext           |
| 21356795 |              1 | Q3243254                                              |                   |            0 |                0 |           1 |     0.075289867858 | 20150404130948 | 20150404131058     |   208764084 |      200 | wikitext           |
| 21362265 |              1 | Q3243255                                              |                   |            0 |                0 |           1 |     0.213158108937 | 20150406080005 | 20150406080005     |   209048869 |      197 | wikitext           |
| 21360859 |              1 | Q3243258                                              |                   |            0 |                0 |           1 |     0.612043942512 | 20150405122111 | 20150405122111     |   208913314 |      199 | wikitext           |
| 21361061 |              1 | Q3243259                                              |                   |            0 |                0 |           1 |     0.526362582283 | 20150405133844 | 20150405133843     |   208922615 |      197 | wikitext           |
| 19574241 |              1 | Q324326                                               |                   |            0 |                0 |           1 |     0.829066710747 | 20140914123846 | 20140914123846     |   157448313 |      192 | wikitext           |
| 21361076 |              1 | Q3243261                                              |                   |            0 |                0 |           1 |     0.171462996993 | 20150405134332 | 20150405134332     |   208923211 |      197 | wikitext           |
| 21356673 |              1 | Q3243262                                              |                   |            0 |                0 |           1 |     0.777134668879 | 20150404130948 | 20150404131057     |   208761549 |      200 | wikitext           |
| 21360839 |              1 | Q3243264                                              |                   |            0 |                0 |           1 |     0.818640737797 | 20150405121324 | 20150405121323     |   208912395 |      199 | wikitext           |
| 21412846 |              1 | Q3243270                                              |                   |            0 |                0 |           1 |     0.040795485305 | 20150417120124 | 20150417120124     |   211141951 |      197 | wikitext           |
| 21362266 |              1 | Q3243277                                              |                   |            0 |                0 |           1 |     0.746537112595 | 20150406080014 | 20150406080013     |   209048895 |      197 | wikitext           |
| 21357051 |              1 | Q3243286                                              |                   |            0 |                0 |           1 |     0.670755883829 | 20150404134842 | 20150404134835     |   208772935 |      199 | wikitext           |
| 21412811 |              1 | Q3243294                                              |                   |            0 |                0 |           1 |     0.077665388127 | 20150417115312 | 20150417115311     |   211141704 |      197 | wikitext           |
| 21360833 |              1 | Q3243299                                              |                   |            0 |                0 |           1 |     0.529651363611 | 20150405121113 | 20150405121112     |   208912184 |      199 | wikitext           |
| 21357122 |              1 | Q3243306                                              |                   |            0 |                0 |           1 |     0.048273066454 | 20150404140522 | 20150404140521     |   208774820 |      200 | wikitext           |
| 21356988 |              1 | Q3243313                                              |                   |            0 |                0 |           1 |     0.779551316557 | 20150404133445 | 20150404133416     |   208771152 |      199 | wikitext           |
| 21360783 |              1 | Q3243391                                              |                   |            0 |                0 |           1 |     0.977661091403 | 20150405114757 | 20150405114756     |   208910105 |      200 | wikitext           |
| 21412814 |              1 | Q3243400                                              |                   |            0 |                0 |           1 |      0.86321468154 | 20150417115429 | 20150417115429     |   211141725 |      197 | wikitext           |
| 21361042 |              1 | Q3243405                                              |                   |            0 |                0 |           1 |     0.275698402327 | 20150405133114 | 20150405133113     |   208921684 |      197 | wikitext           |
| 21362351 |              1 | Q3243414                                              |                   |            0 |                0 |           1 |     0.139528477377 | 20150406081852 | 20150406081851     |   209051902 |      197 | wikitext           |
| 21704629 |              1 | Q3243629                                              |                   |            0 |                0 |           1 |     0.872049890858 | 20150604102825 | 20150604102821     |   221126788 |      200 | wikitext           |
| 21497440 |              1 | Q3243889                                              |                   |            0 |                0 |           1 |     0.918475976552 | 20150508132653 | 20150508132652     |   214827759 |      199 | wikitext           |
| 21443278 |              1 | Q3244100                                              |                   |            0 |                0 |           1 |     0.915135412064 | 20150430122423 | 20150430122422     |   213575859 |      199 | wikitext           |
| 21227735 |              1 | Q3244175                                              |                   |            0 |                0 |           0 |       0.9535499173 | 20150319225804 | 20150319225803     |   205051503 |      572 | wikitext           |
|  6227697 |              1 | Q3244324                                              |                   |            0 |                0 |           0 |     0.033000342202 | 20160204171626 | 20160204180502     |     9861410 |      521 | wikitext           |
| 21356892 |              1 | Q3244420                                              |                   |            0 |                0 |           1 |      0.96424431822 | 20150404130948 | 20150404131057     |   208767455 |      200 | wikitext           |
| 21360792 |              1 | Q3244424                                              |                   |            0 |                0 |           1 |     0.605736036039 | 20150405115318 | 20150405115318     |   208910622 |      200 | wikitext           |
| 21360847 |              1 | Q3244733                                              |                   |            0 |                0 |           1 |     0.918676314117 | 20150405121725 | 20150405121725     |   208912705 |      200 | wikitext           |
| 21362656 |              1 | Q3244743                                              |                   |            0 |                0 |           1 |     0.468913587175 | 20150406100001 | 20150406100001     |   209063639 |      198 | wikitext           |
| 21360812 |              1 | Q3244756                                              |                   |            0 |                0 |           1 |     0.423293688692 | 20150405120356 | 20150405120356     |   208911575 |      200 | wikitext           |
| 21362704 |              1 | Q3244766                                              |                   |            0 |                0 |           1 |     0.024476063531 | 20150406101542 | 20150406101541     |   209065175 |      198 | wikitext           |
| 21362671 |              1 | Q3244778                                              |                   |            0 |                0 |           1 |     0.161936424935 | 20150406100458 | 20150406100457     |   209064104 |      198 | wikitext           |
| 21360801 |              1 | Q3244787                                              |                   |            0 |                0 |           1 |     0.700358551847 | 20150405120036 | 20150405120036     |   208911291 |      199 | wikitext           |
| 21362685 |              1 | Q3244798                                              |                   |            0 |                0 |           1 |     0.300668443996 | 20150406101011 | 20150406101010     |   209064620 |      198 | wikitext           |
| 21360986 |              1 | Q3244809                                              |                   |            0 |                0 |           1 |     0.179142226455 | 20150405130507 | 20150405130507     |   208918469 |      197 | wikitext           |
| 21362708 |              1 | Q3244818                                              |                   |            0 |                0 |           1 |     0.686259681513 | 20150406101640 | 20150406101640     |   209065301 |      198 | wikitext           |
| 21362348 |              1 | Q3244826                                              |                   |            0 |                0 |           1 |     0.507067789289 | 20150406081804 | 20150406081804     |   209051774 |      197 | wikitext           |
| 21362337 |              1 | Q3244837                                              |                   |            0 |                0 |           1 |     0.169467770029 | 20150406081605 | 20150406081605     |   209051458 |      197 | wikitext           |
| 21361078 |              1 | Q3244849                                              |                   |            0 |                0 |           1 |     0.667369209674 | 20150405134401 | 20150405134400     |   208923273 |      197 | wikitext           |
| 21412889 |              1 | Q3244851                                              |                   |            0 |                0 |           1 |     0.260869412291 | 20150417121407 | 20150417121406     |   211142379 |      198 | wikitext           |
| 21412959 |              1 | Q3244863                                              |                   |            0 |                0 |           1 |     0.835750883722 | 20150417122425 | 20150417122425     |   211143066 |      197 | wikitext           |
| 21362373 |              1 | Q3244864                                              |                   |            0 |                0 |           1 |     0.782006607818 | 20150406082256 | 20150406082255     |   209052444 |      197 | wikitext           |
| 21356987 |              1 | Q3244873                                              |                   |            0 |                0 |           1 |     0.479867284799 | 20150404133346 | 20150404133345     |   208771098 |      200 | wikitext           |
| 21362681 |              1 | Q3244885                                              |                   |            0 |                0 |           1 |     0.761868997612 | 20150406100928 | 20150406100928     |   209064540 |      198 | wikitext           |
| 21413142 |              1 | Q3244886                                              |                   |            0 |                0 |           1 |     0.273503048605 | 20150417130835 | 20150417130835     |   211145347 |      197 | wikitext           |
| 21362695 |              1 | Q3244896                                              |                   |            0 |                0 |           1 |     0.741787807415 | 20150406101232 | 20150406101232     |   209064878 |      198 | wikitext           |
| 21412825 |              1 | Q3244903                                              |                   |            0 |                0 |           1 |     0.705315663569 | 20150417115655 | 20150417115654     |   211141818 |      197 | wikitext           |
| 21412852 |              1 | Q3244905                                              |                   |            0 |                0 |           1 |     0.957014653357 | 20150417120253 | 20150417120252     |   211142000 |      197 | wikitext           |
| 21362274 |              1 | Q3244910                                              |                   |            0 |                0 |           1 |     0.581941689931 | 20150406080148 | 20150406080148     |   209049166 |      197 | wikitext           |
| 21360978 |              1 | Q3244916                                              |                   |            0 |                0 |           1 |     0.907384630396 | 20150405130004 | 20150405130004     |   208917950 |      197 | wikitext           |
| 21362989 |              1 | Q3244924                                              |                   |            0 |                0 |           1 |     0.720985086667 | 20150406121338 | 20150406121337     |   209086851 |      199 | wikitext           |
| 21361008 |              1 | Q3244932                                              |                   |            0 |                0 |           1 |     0.367949487975 | 20150405131150 | 20150405131149     |   208919237 |      197 | wikitext           |
| 21362710 |              1 | Q3244942                                              |                   |            0 |                0 |           1 |     0.258289103505 | 20150406101713 | 20150406101712     |   209065371 |      198 | wikitext           |
| 21360902 |              1 | Q3244948                                              |                   |            0 |                0 |           1 |      0.36360765621 | 20150405123353 | 20150405123352     |   208915260 |      198 | wikitext           |
| 21362305 |              1 | Q3244958                                              |                   |            0 |                0 |           1 |     0.419493748331 | 20150406080936 | 20150406080936     |   209050454 |      197 | wikitext           |
| 21443739 |              1 | Q3244978                                              |                   |            0 |                0 |           1 |      0.30347304063 | 20150430140315 | 20150430140315     |   213589597 |      198 | wikitext           |
| 21443645 |              1 | Q3244989                                              |                   |            0 |                0 |           1 |      0.66994669668 | 20150430134229 | 20150430134229     |   213586784 |      198 | wikitext           |
| 21443641 |              1 | Q3244999                                              |                   |            0 |                0 |           1 |     0.027637698742 | 20150430134149 | 20150430134148     |   213586689 |      199 | wikitext           |
| 21412966 |              1 | Q3245014                                              |                   |            0 |                0 |           1 |     0.970019471613 | 20150417122507 | 20150417122507     |   211143118 |      197 | wikitext           |
| 21412858 |              1 | Q3245027                                              |                   |            0 |                0 |           1 |     0.534617899535 | 20150417120419 | 20150417120419     |   211142042 |      198 | wikitext           |
| 21413013 |              1 | Q3245045                                              |                   |            0 |                0 |           1 |     0.469673623119 | 20150417123204 | 20150417123204     |   211143642 |      198 | wikitext           |
| 21412977 |              1 | Q3245063                                              |                   |            0 |                0 |           1 |     0.066007787819 | 20150417122638 | 20150417122638     |   211143241 |      197 | wikitext           |
| 21443434 |              1 | Q3245072                                              |                   |            0 |                0 |           1 |     0.415691468226 | 20150430130027 | 20150430130027     |   213580648 |      198 | wikitext           |
| 21413131 |              1 | Q3245112                                              |                   |            0 |                0 |           1 |     0.206520513532 | 20150417130449 | 20150417130448     |   211145115 |      197 | wikitext           |
| 21413012 |              1 | Q3245117                                              |                   |            0 |                0 |           1 |     0.262008688354 | 20150417123147 | 20150417123147     |   211143630 |      198 | wikitext           |
| 21422476 |              1 | Q3245132                                              |                   |            0 |                0 |           1 |      0.72250891358 | 20150420145103 | 20150420145102     |   211901704 |      198 | wikitext           |
| 21412940 |              1 | Q3245138                                              |                   |            0 |                0 |           1 |     0.785028807189 | 20150417122145 | 20150417122145     |   211142840 |      197 | wikitext           |
| 21440934 |              1 | Q3245144                                              |                   |            0 |                0 |           1 |     0.199518289246 | 20150429084337 | 20150429084337     |   213403902 |      197 | wikitext           |
| 21412950 |              1 | Q3245157                                              |                   |            0 |                0 |           1 |      0.66962456772 | 20150417122250 | 20150417122250     |   211142937 |      197 | wikitext           |
| 21497377 |              1 | Q3245168                                              |                   |            0 |                0 |           1 |     0.503048330268 | 20150508130019 | 20150508130017     |   214825835 |      198 | wikitext           |
| 21412884 |              1 | Q3245171                                              |                   |            0 |                0 |           1 |      0.71159169501 | 20150417121256 | 20150417121255     |   211142349 |      197 | wikitext           |
| 21412995 |              1 | Q3245178                                              |                   |            0 |                0 |           1 |     0.300785750857 | 20150417122914 | 20150417122913     |   211143455 |      197 | wikitext           |
| 21412888 |              1 | Q3245184                                              |                   |            0 |                0 |           1 |     0.432175559228 | 20150417121354 | 20150417121353     |   211142375 |      197 | wikitext           |
| 21463909 |              1 | Q3245186                                              |                   |            0 |                0 |           1 |      0.25508793659 | 20150507124744 | 20150507124743     |   214700093 |      198 | wikitext           |
| 21424975 |              1 | Q3245193                                              |                   |            0 |                0 |           1 |     0.804446540059 | 20150421142259 | 20150421142259     |   212093068 |      198 | wikitext           |
| 21413023 |              1 | Q3245202                                              |                   |            0 |                0 |           1 |     0.032823625146 | 20150417123537 | 20150417123536     |   211143753 |      198 | wikitext           |
| 21443877 |              1 | Q3245205                                              |                   |            0 |                0 |           1 |      0.75019635867 | 20150430143133 | 20150430143132     |   213593226 |      198 | wikitext           |
| 21412993 |              1 | Q3245211                                              |                   |            0 |                0 |           1 |     0.724649344789 | 20150417122901 | 20150417122900     |   211143438 |      197 | wikitext           |
| 21405603 |              1 | Q3245213                                              |                   |            0 |                0 |           1 |     0.927132349003 | 20150416150609 | 20150416150608     |   211038390 |      197 | wikitext           |
| 21418747 |              1 | Q3245219                                              |                   |            0 |                0 |           1 |     0.348290457583 | 20150418095020 | 20150418095019     |   211254558 |      197 | wikitext           |
| 21443878 |              1 | Q3245225                                              |                   |            0 |                0 |           1 |      0.38862383801 | 20150430143143 | 20150430143142     |   213593238 |      198 | wikitext           |
| 21412893 |              1 | Q3245234                                              |                   |            0 |                0 |           1 |     0.142993368493 | 20150417121426 | 20150417121425     |   211142390 |      197 | wikitext           |
| 21422501 |              1 | Q3245239                                              |                   |            0 |                0 |           1 |     0.579300691224 | 20150420150421 | 20150420150420     |   211904237 |      198 | wikitext           |
| 21448606 |              1 | Q3245248                                              |                   |            0 |                0 |           1 |     0.293638163453 | 20150502043927 | 20150502043927     |   213905115 |      199 | wikitext           |
| 21412896 |              1 | Q3245254                                              |                   |            0 |                0 |           1 |     0.057818424611 | 20150417121447 | 20150417121447     |   211142399 |      197 | wikitext           |
| 21412900 |              1 | Q3245260                                              |                   |            0 |                0 |           1 |     0.526268603333 | 20150417121611 | 20150417121610     |   211142432 |      197 | wikitext           |
| 21425098 |              1 | Q3245267                                              |                   |            0 |                0 |           1 |     0.051986371062 | 20150421145128 | 20150421145127     |   212095767 |      198 | wikitext           |
| 21443341 |              1 | Q3245272                                              |                   |            0 |                0 |           1 |     0.887742131609 | 20150430123748 | 20150430123747     |   213577634 |      198 | wikitext           |
| 21441442 |              1 | Q3245283                                              |                   |            0 |                0 |           1 |     0.363536108283 | 20150429090700 | 20150429090659     |   213407085 |      198 | wikitext           |
| 21448673 |              1 | Q3245291                                              |                   |            0 |                0 |           1 |     0.146805573084 | 20150502045545 | 20150502045544     |   213907702 |      198 | wikitext           |
| 21443549 |              1 | Q3245296                                              |                   |            0 |                0 |           1 |     0.036068246013 | 20150430132142 | 20150430132141     |   213583984 |      198 | wikitext           |
| 21412915 |              1 | Q3245305                                              |                   |            0 |                0 |           1 |     0.067031203209 | 20150417121822 | 20150417121822     |   211142571 |      197 | wikitext           |
| 21413024 |              1 | Q3245314                                              |                   |            0 |                0 |           1 |      0.51959256038 | 20150417123551 | 20150417123551     |   211143760 |      198 | wikitext           |
| 21412887 |              1 | Q3245320                                              |                   |            0 |                0 |           1 |     0.760528236472 | 20150417121343 | 20150417121342     |   211142371 |      197 | wikitext           |
